	hemoglobin	leukocyty	etytr	weight	trombocyty	ast	alp	relationship	name	alt	hbver	smoker	erytrocyty	er-cv	indicator	ssn	hematokrit
8941	5.24555	6.64238	7.36076	121.54583	5.70192	58.28610	69.04395	divoced	Jessica Diaz	1.43964	6.86124	no	6.01144	56.53218	1.00000	524-42-2099	5.51333
8942	5.43027	6.01392	6.27230	58.53410	7.27944	59.48988	76.05375	widowed	Rachael Ryan	0.98314	7.38180	Y	5.17866	31.90876	0.00000	214-63-4468	8.14657
8943	7.03028	6.24488	8.44196	82.15973	6.99506	68.42972	72.18150	divoced	Brittany Larson	0.94046	8.87612	yes	6.29645	31.80735	1.00000	724-01-2465	6.10755
8944	5.17847	8.92033	7.87148	103.45564	6.77455	59.45347	58.63566	divoced	Kristin Faulkner	4.46791	7.54649	N	8.82812	61.69102	1.00000	327-74-2310	6.90179
8945	6.12759	8.34808	4.89094	65.16674	6.58635	67.20340	88.09352	married	Kristina Rivera	2.26943	4.27142	no	7.76904	62.29091	1.00000	290-96-6084	6.73164
8946	6.78100	8.71693	7.95268	45.40501	6.94938	69.39594	85.94724	widowed	Daniel Cannon	1.53528	5.23098	Y	6.91699	47.36921	1.00000	698-84-6769	6.20658
8947	7.32040	5.09105	5.22537	132.55968	5.64879	70.50297	66.17326	divoced	Daniel Cox	1.40108	8.04048	no	7.25365	57.71888	0.00000	476-32-0947	4.97077
8948	7.00056	6.66901	5.71309	63.99920	7.05538	68.18703	77.85460	single	Debra Campbell	0.56314	4.84466	no	5.03124	62.50238	1.00000	351-45-0647	6.63637
8949	9.15837	6.03281	1.64981	4.16210	8.06876	52.85491	8.74283	single	Douglas Smith	1.20871	11.50973	no	6.18195	43.81753	0.00000	484-49-1066	4.82107
8950	7.85590	6.55693	5.04312	92.40064	7.20833	70.09047	46.08398	married	Angela Jones	1.02585	4.62846	yes	5.10921	34.72654	1.00000	204-56-8950	5.78994
8951	5.78174	7.29509	6.72184	53.55001	7.43248	67.61553	87.06809	divoced	Emily Jenkins	1.17791	6.36194	no	6.99096	55.14276	1.00000	020-31-8463	7.00337
8952	6.81522	7.21336	8.80905	26.13481	5.93952	74.91328	81.61414	divoced	Angela Thompson	1.24911	8.33148	no	6.69453	58.71733	1.00000	619-28-8734	6.30719
8953	5.96844	7.73230	6.36248	68.15154	5.93232	73.36075	85.46843	married	Cathy Jensen	0.99181	5.18165	Y	4.89395	35.27492	1.00000	165-40-3823	8.08991
8954	7.04051	5.58350	7.11580	75.96518	5.95166	71.14327	75.97558	single	Edward Sanchez	1.22268	5.85673	yes	5.63850	40.98571	0.00000	705-34-3377	7.22444
8955	6.57228	8.86957	6.89817	68.91365	5.18944	65.50033	83.51743	divoced	Karen Romero	1.08438	5.52068	no	4.26602	32.87974	1.00000	678-65-6721	6.23345
8956	5.44548	7.21231	3.74631	63.20014	5.22863	57.00248	69.91119	married	Eric Miller	0.81289	5.10609	no	5.62027	56.89062	0.00000	599-14-7718	6.86026
8957	5.69160	4.76071	4.24928	93.25716	6.26830	73.67540	79.11021	single	Justin Brown	3.43214	10.13252	no	8.33408	34.69463	0.00000	739-12-4229	7.83231
8958	7.53838	6.82713	4.78623	12.62203	5.87277	62.68712	69.48841	divoced	Jamie Williams	0.80982	5.39206	Y	6.14090	33.11636	1.00000	824-37-4542	3.77935
8959	4.67193	6.90028	7.53032	91.20036	4.66674	77.06618	31.75320	married	Christopher Hardy	1.56039	7.98744	Y	7.08044	35.51555	1.00000	897-74-8150	6.46893
8960	5.82660	8.08542	8.08615	119.99912	6.37283	60.32540	87.80673	separated	Victoria Davis	4.37246	8.70212	no	8.60081	75.58943	1.00000	748-81-2388	5.86365
8961	6.56882	5.65818	4.09842	56.34427	5.66381	74.06543	89.23940	married	Mariah Jacobs	1.34873	9.39861	no	2.89652	34.86564	0.00000	171-11-2126	6.02556
8962	6.36307	7.58399	5.71460	21.85189	5.79813	76.16311	89.93118	married	Derek Jackson	1.33626	5.69859	yes	6.13808	52.42657	1.00000	719-12-9554	5.76676
8963	8.57826	9.42001	6.36729	75.90089	6.74500	64.33678	19.15695	separated	Christopher Martin	0.68301	5.30908	Y	3.87085	57.78485	1.00000	171-38-1467	6.54640
8964	7.75615	8.85086	6.01546	57.16087	7.77577	67.58894	49.28682	divoced	Christian Sims	1.16952	4.94144	Y	4.25899	39.37798	1.00000	691-07-7084	7.36679
8965	6.86258	4.69874	6.77428	38.48357	7.04496	67.30022	81.14403	nop	Michael Jackson	1.16194	5.84655	Y	4.77167	30.85695	0.00000	462-16-7308	4.44917
8966	6.47172	8.28621	9.03874	85.27962	5.54297	70.84812	81.90944	divoced	Cole Sparks	1.85598	8.24172	no	7.75400	37.88402	1.00000	345-20-4304	3.23603
8967	6.98928	6.68142	4.46214	77.37375	7.69683	58.63822	75.59039	divoced	Sheryl Willis	0.57601	4.88302	Y	5.60411	42.72294	1.00000	648-60-2624	4.28269
8968	7.22791	8.75151	5.76445	37.16522	5.54841	76.35796	71.71818	divoced	Alexandra Velasquez	0.88139	5.41794	no	4.86493	81.33096	0.00000	072-81-5840	5.73787
8969	4.05540	8.80411	4.85856	50.48604	5.30602	59.60951	26.57634	single	Adam Guerrero	0.73446	5.35636	yes	5.01334	42.11131	1.00000	166-27-3009	8.33161
8970	7.52542	4.37728	4.73069	79.42999	5.22242	53.80123	68.15782	single	Jennifer Bryant	1.02494	7.51807	Y	6.29428	56.27170	0.00000	870-86-4101	8.05702
8971		7.07491	9.44703	100.94910	5.76521	75.04954	80.97720	divoced	Douglas Nelson	1.09274	8.25079	no	6.00068	40.66379	1.00000	493-89-9840	4.58114
8972	5.07811	6.88046	3.02274	148.29172	6.80445	71.56535	53.52804	divoced	John Webb	1.06186	5.54557	no	6.71476	50.76668	1.00000	511-96-4774	5.94109
8973	8.11709	9.06451	9.87290	62.29227	6.63887	63.52002	40.72659	married	Ashley Wood	7.62066	9.75331	no	9.45921	58.95638	1.00000	297-23-0387	7.30306
8974	6.09482	2.05416	7.62934	110.25731	7.21366	67.49052	86.02174	single	Peter Palmer	8.52888	6.43291	no	9.59578	43.24178	0.00000	283-46-9316	6.47055
8975	7.40944	9.25009	5.53999	56.86774	7.21199	60.59525	62.86018	separated	John Becker	24.63210	7.10010	no	10.72960	35.88873	1.00000	040-54-4669	6.11859
8976	6.32998	9.00713	6.78743	73.64376	5.98427	70.10046	83.20630	widowed	Maurice Donaldson	0.75678	6.14979	no	5.42106	42.73717	1.00000	079-85-1731	7.49242
8977	8.20296	7.19572	6.22072	74.04406	8.44539	73.66579	38.44414	single	Ronald Wilson MD	0.86294	4.75716	no	4.21682	56.25919	1.00000	388-78-2292	7.40104
8978	5.63825	4.57102	5.38495	27.93605	5.90421	65.45722	79.92422	divoced	Jeffrey Kelly	0.70262	6.59504	no	4.79162	63.23859	0.00000	041-64-9672	5.08444
8979	7.53948	5.94379	5.18902	105.49626	5.62757	66.55835	61.21447	nop	Amber Taylor	1.54493	7.82944	yes	6.68379	28.85662	0.00000	624-40-9746	7.57961
8980	5.84459	9.17046	7.82064	51.24162	7.08913	85.39066	79.68365	single	Scott Hughes	2.85854	6.30016	Y	8.32028	48.92522	1.00000	699-77-3792	7.24725
8981	5.64688	6.75072	5.00018	47.82640	8.03165	59.42705	85.24501	married	Jason Anderson	1.08712	5.68400	no	6.12764	70.22062	1.00000	887-24-2154	7.18104
8982	7.23640	9.23835	8.40537	42.13897	7.88650	71.18445	76.98555	married	Kari Perkins	3.39090	7.38143	N	8.68848	82.81436	1.00000	314-85-5461	6.73493
8983	5.78606	6.08374	5.47408	123.25045	5.99487	72.27642	83.30667	widowed	Monica Walker	1.04263	4.40105	Y	4.41317	55.36580	1.00000	449-13-2608	6.64112
8984	8.02580	7.06842	8.11869	114.70856	6.40085	86.13877	34.56745	married	Lisa Davis	1.11262	6.72142	no	5.89482	52.38366	1.00000	235-61-6007	7.82870
8985	5.81112	5.63910	5.33326	88.48839	5.97899	72.76162	89.95489	married	Lisa Lee	1.21925	7.48987	yes	5.71060	45.93521	0.00000	441-84-1655	6.66016
8986	6.90244	7.60951	7.12125	100.33778	4.49728	61.57467	73.00835	nop	Scott Tapia	6.76426	9.36170	no	9.36784	37.46088	1.00000	533-75-9505	6.58908
8987	6.84829	6.36505	7.32433	51.35294	5.69328	52.90286	83.15739	married	John Eaton	1.58219	8.93993	yes	7.41099	50.28842	1.00000	358-69-8977	5.55043
8988	6.30966	7.25217	6.71089	26.43186	6.22402	72.60113	86.33505	widowed	Adam Deleon	0.91916	4.64673	N	3.98370	64.86037	1.00000	736-47-7974	6.72626
8989	7.78165	8.35505	3.88910	63.81425	4.59031	66.42870	47.57676	married	Sheila Brown	1.24039	5.43571	Y	5.65025	39.19688	1.00000	170-67-1261	7.64942
8990	6.53937	8.05879	6.75926	14.09659	7.18421	57.16459	84.38956	married	Anna Gomez	0.76665	4.93408	no	3.79277	48.97477	1.00000	607-90-4251	5.86148
8991	5.59122	8.81240	5.21837	58.32153	6.87707	72.41357	77.74464	married	Monique Bates	0.83873	6.10574	no	5.84391	61.87608	1.00000	616-94-7661	6.74738
8992	7.11991	5.61563	4.91714	76.59496	7.06815	58.18002	78.61734	married	Jillian Brown	2.88151	8.74253	no	8.30442	65.89359	0.00000	203-43-1408	6.12910
8993	7.20291	3.41249	6.49299	92.58261	6.71820	66.05892	71.08758	married	Matthew Christensen	11.58851	7.15074	no	9.96198	64.10343	0.00000	643-38-8845	5.63332
8994	5.69880	4.63275	3.91540	70.86269	6.60647	83.25560	78.68027	divoced	Joseph Smith	0.81121	8.24373	Y	3.15559	37.66719	0.00000	311-70-8839	7.80581
8995	6.02742	4.97424	5.47877	42.54693	5.88125	64.07274	85.28618	single	Jim David	1.02332	7.60961	Y	5.78378	41.64053	0.00000	420-01-7038	6.22942
8996	5.83435	8.06586	5.58859	75.98877	8.44792	84.14811	78.39873	married	Kayla Johnson	1.82125	4.83690	yes	7.51842	62.36222	1.00000	690-08-8683	4.32562
8997	4.99418	8.07423	7.01656	53.57970	8.05134	52.40858	57.58847	divoced	Nicholas Murray	4.46085	7.56885	no	8.79856	72.75492	1.00000	831-41-9566	6.86208
8998	6.67826	5.56510	5.97773	60.66127	4.75370	64.59491	82.49679	separated	Christine Ballard	2.19693	7.26158	N	8.04571	52.20679	0.00000	408-66-4596	8.63558
8999	7.27049	8.10890	9.16533	60.88483	7.33592	65.20932	63.67621	divoced	Michael Hickman	2.65900	9.18155	no	8.22570	53.62092	1.00000	767-11-3646	5.79774
9000	6.03430	6.94889	8.44179	35.51885	5.48385	78.17426	88.21877	married	Alan Smith	1.29034	8.48279	no	6.74378	48.35626	1.00000	547-94-4745	6.18872
9001	7.50099	6.38654	3.34836	60.33732	6.26762	67.95295	62.37487	widowed	Michael Martin	1.12628	5.14854	no	6.56017	52.43641	1.00000	754-33-8615	7.03296
9002	5.77898	4.65222	4.59727	-0.30981	7.12688	74.48985	78.79873	married	Erik Alexander	3.86833	9.13664	Y	8.51924	58.43840	0.00000	819-23-5496	6.22331
9003	6.91391	5.83944	7.51531	62.73458	7.04706	67.00839	85.25473	divoced	Roberta Warner	1.26338	5.64526	Y	6.48451	81.70592	0.00000	240-72-9715	6.09833
9004	7.52993	9.99525	6.92285	50.11152	7.07513	70.35329	55.85794	divoced	James Rhodes	1.11182	4.60224	no	2.74385	60.37086	1.00000	190-39-2499	6.20800
9005	7.23305	4.11078	5.69976	58.20827	7.15366	65.71054	67.43055	widowed	Steven Ramirez	4.30389	9.89407	Y	8.89051	41.87036	0.00000	858-42-0866	6.66838
9006	6.63518	8.08682	11.11688	79.91744	6.18381	78.60956	92.71438	divoced	Ronald Cortez	3.00344	11.08218	no	8.33068	56.62743	1.00000	542-72-3711	5.93877
9007	7.63083	5.67724	5.35560	65.52277	5.13923	68.93602	52.34154	separated	Elizabeth Boyer	0.76400	8.07444	Y	5.42665	54.74456	1.00000	169-92-1398	5.76369
9008	5.93189	8.21168	5.07202	27.62951	7.67068	74.81750	85.71859	single	Hannah Davis	1.16593	5.65854	N	5.57950	43.58555	1.00000	190-47-2399	6.54226
9009	6.42314	6.70725	5.13366	115.94095	5.50277	77.00103	88.71837	nop	Christopher Hughes	1.50431	8.06519	no	6.76520	60.33648	0.00000	346-51-5974	6.23579
9010	5.93406	8.13172	4.56376	-4.55040	7.47048	69.81650	89.87191	separated	Kyle Jones	0.97639	5.23374	Y	5.26080	52.02564	1.00000	787-76-8731	5.73594
9011	4.33614	8.40158	8.46861	50.37645	5.96921	75.26403	31.37786	married	Lauren Donovan	0.72481	5.23338	no	3.70221	55.75283	1.00000	561-63-8811	7.25130
9012	6.69406	6.06471	5.38383	47.53952	6.85318	65.26619	83.32515	single	Martha Gibbs	1.76673	6.13665	no	7.49221	47.41828	0.00000	513-77-7399	8.16421
9013	7.44955	5.53775	5.56045	93.35156	6.31304	74.55673	63.72225	nop	Jonathan Olsen	1.14538	7.57513	Y	6.96904	50.29144	0.00000	473-12-5153	5.14765
9014	5.80185	9.11776	5.58897	113.57066	6.87238	71.64045	85.88794	divoced	Latoya Nelson	6.21845	5.48477	no	9.22305	41.45761	1.00000	150-45-4153	7.24494
9015	4.73747	8.57385	6.38015	76.17831	7.04067	64.68348	47.80501	divoced	Charles Smith	9.43563	7.70838	no	9.71121	31.92591	1.00000	628-93-2925	5.99323
9016	8.30062	4.54101	6.13794	54.05322	5.67665	87.13517	28.77051	married	John Snyder	4.04986	6.50694	no	8.68525	46.33253	0.00000	127-76-3345	6.45938
9017	5.77197	7.86268	5.37515	106.98894	7.05866	71.47191	74.87241	divoced	Jennifer Gallegos	0.52575	5.03876	no	4.92318	40.25846	1.00000	151-12-5126	6.44501
9018	7.06836	3.80532	5.98634	-1.13369	6.53166	60.42041	78.95869	single	Christopher Wise	6.57465	7.36627	no	9.25885	50.84987	0.00000	241-33-9253	7.19453
9019	6.54159	8.53219	5.47206	130.14790	6.50703	77.53655	95.54921	separated	Angela Oliver	1.22789	5.28041	no	4.95068	40.05801	1.00000	526-75-2142	7.71775
9020	6.41845	5.40800	6.40175	47.65348	7.29852	63.97604	87.51724	divoced	Patrick Griffin	0.79644	6.65057	no	6.07558	58.79025	0.00000	127-04-9367	6.57007
9021	5.68680	4.32077	5.63284	117.33042	5.36047	69.28668	77.63411	divoced	Keith Thompson	5.38414	8.54523	no	9.00585	36.44614	0.00000	635-06-2397	7.18639
9022	7.01365	4.68571	6.81209	56.44044	7.89757	60.41424	72.25720	divoced	Spencer Price DVM	1.37355	8.69723	yes	5.55090	44.39413	1.00000	812-44-5021	7.55809
9023	7.10152	4.29701	5.74667	161.78788	6.07701	52.76929	71.11113	divoced	Amber Owens	6.36863	7.74141	no	9.33803	30.32517	0.00000	191-25-0634	7.25437
9024	7.21910	4.78517	5.51288	66.50788	4.72259	65.59197	67.47966	separated	Jason Young	2.71219	6.61319	yes	8.20500	62.54429	0.00000	559-81-6249	7.15781
9025	6.95710	8.50347	7.50965	115.23551	6.18040	71.35813	83.65169	single	Robert Wright	6.35033	8.28988	no	9.33071	73.09889	1.00000	208-18-8039	5.48721
9026	7.25048	10.41562	9.34382	26.97600	5.63849	56.65548	75.61332	married	Joshua Miller	2.48004	5.79265	yes	8.14022	44.28714	1.00000	164-69-0600	7.64359
9027	4.02735	6.38657	9.20317	127.47701	7.25804	79.19702	19.33850	divoced	Catherine Clark	1.13745	9.26680	no	6.34502	37.91829	1.00000	865-71-6474	6.62040
9028	6.97883	7.51856	7.88890	45.24743	6.72767	64.34723	77.94447	separated	John Lawrence	1.44419	7.59828	yes	7.21630	63.53889	1.00000	860-92-8212	6.85811
9029	8.08544	5.13867	5.61653	40.19115	3.35615	86.01977	44.74540	separated	Marcus Cook	0.93402	6.95203	no	3.54498	44.93284	0.00000	551-06-1649	7.31560
9030	7.47531	5.70528	4.66089	73.80312	5.95223	62.43848	58.33492	married	Dale Bradley	0.91675	4.70895	no	5.65520	53.28968	1.00000	237-12-1733	5.64724
9031	8.08506	6.24692	7.30286	101.27602	4.58857	77.11540	32.02476	widowed	Kevin Vance	2.37515	9.49966	yes	7.94779	41.49589	1.00000	863-16-5914	5.98235
9032	4.87336	6.07185	9.10859	65.73864	6.99330	59.38494	52.13257	married	Jennifer Miranda	1.19416	8.76761	Y	5.65583	66.58467	1.00000	452-79-7826	6.24083
9033	6.22348	6.02774	5.36177	25.64118	7.90009	69.97508	81.83080	divoced	Jared Boyd	1.90193	5.48947	no	6.62241	55.13799	1.00000	295-46-3852	6.95038
9034	7.59991	5.36088	4.45314	-6.69878	6.30599	59.91290	60.12855	married	Nicole Hall	0.95315	3.88005	no	4.72764	41.93921	1.00000	021-92-4433	6.01957
9035	8.17540	4.52883	4.92453	30.00014	5.22248	60.92281	37.05992	single	Dr. Sara Coffey	1.28250	7.59218	no	5.76029	52.42187	0.00000	681-85-8515	6.84756
9036	5.93472	6.63469	4.34599	50.90558	6.38688	52.97435	83.01969	married	Michael Gomez	0.96680	5.45075	N	6.50465	57.18943	1.00000	236-94-4425	8.06414
9037	3.65226	7.30854	4.51113	28.71315	7.16050	68.73689	8.98649	single	Sarah James	1.55499	6.41592	yes	6.08676	57.21751	0.00000	728-52-0211	7.65188
9038	7.11339	9.12045	8.85822	46.50446	8.39398	60.82725	77.46290	single	Nicole Gilbert	1.21668	5.65484	no	6.95625	50.74055	1.00000	809-58-3855	6.20261
9039	5.01221	9.73455	7.47542	18.39066	5.62761	68.83442	59.07552	single	Dylan Howell	1.41237	4.93122	no	3.22973	44.61942	1.00000	610-02-0245	7.50125
9040	6.82889	7.88340	6.65063	83.85577	5.82411	51.40634	80.46827	single	Eric Salinas	3.46835	7.14556	yes	8.38817	30.72822	1.00000	137-93-4605	6.89452
9041	5.96174	7.39480	7.36425	96.92662	7.47364	61.41355	81.85806	nop	Alexander Nguyen	4.16789	9.12677	no	8.72786	42.89112	1.00000	203-34-4456	5.69420
9042	5.13236	8.67745	9.23131	80.88529	7.34280	75.91888	67.83351	widowed	Kristen Mitchell	1.86206	7.81391	Y	7.90969	54.95818	1.00000	818-91-0733	5.32123
9043	6.62908	5.29529	4.34553	90.67899	5.66620	62.44982	79.64733	single	Jessica Carter	0.75500	8.64527	no	3.65141	69.11909	0.00000	601-63-3041	5.92587
9044	5.61829	5.01213	3.88550	42.19736	7.18696		78.49237	widowed	Christy Owens	0.70673	8.19230	yes	3.23052	44.76650	0.00000	124-66-0989	6.89223
9045	6.12693	5.45870	3.05780	117.12748	6.38793	71.68413	79.19113	single	Christine Roberts	1.24435	4.86930	yes	6.56893	63.84076	1.00000	258-01-5300	7.06183
9046	7.55438	5.87898	5.41531	90.32440	4.91194	71.54409	57.29851	separated	Nicholas Sims	1.08115	7.57297	no	5.94838	63.70255	0.00000	315-88-0124	7.52778
9047	5.02819	6.82350	7.38862	70.60829	5.77748	68.18219	60.58167	married	Cheryl Simpson	0.63722	4.74384	yes	4.20029	52.80533	1.00000	198-91-0534	7.01747
9048	6.99067	5.56151	5.83315	66.47197	7.34849	69.88583	78.74960	nop	Thomas Jenkins III	1.28254	6.04995	no	6.51402	69.89750	0.00000	615-89-9943	5.84203
9049	6.09962	7.33738	5.55498	59.04134	6.81854	76.64269	89.31797	single	Jeffrey Moore	1.36900	5.37080	yes	5.54340	53.62483	1.00000	152-26-6826	8.12950
9050	5.62592	3.96539	3.90042	45.94557	7.04846	67.43980	81.93885	nop	Mr. James Brown	1.43500	3.80431	yes	5.21187	31.47250	1.00000	860-41-2656	5.84741
9051	5.57192	6.47992	5.69430	73.34165	6.58973	75.21352	81.57779	divoced	Amanda Whitehead	1.44952	5.78848	no	6.66647	69.94804	0.00000	243-79-1735	7.04398
9052	6.08275	6.11373	5.36357	23.51587	6.33290	68.98958	85.85368	divoced	Kimberly Dennis	1.23351	6.94871	no	7.02427	41.70812	1.00000	449-04-4258	5.20327
9053	6.03702	6.79170	5.72829	124.97080	5.22942	63.04224	89.72895	married	Mary Gross	0.75775	5.03584	no	5.08466	57.58446	1.00000	056-80-6524	5.77042
9054	6.58921	7.47483	5.74030	34.48222	4.75625	78.06164	86.85899	married	Kathy May	1.54308	5.15127	Y	6.77084	43.91696	1.00000	812-81-8190	5.47654
9055	7.28854	5.11229	5.35581	71.05781	7.23334	65.25615	69.98830	divoced	Faith Cooke MD	2.88426	8.36711	Y	7.90412	35.28857	0.00000	346-33-3125	6.30323
9056	5.59587	7.76343	7.69858	63.73710	6.69748	67.13378	81.68285	single	Justin Cox	1.87955	7.53847	no	7.59117	43.24579	1.00000	450-65-8097	5.84273
9057	6.85290	8.83204	7.99238	75.97673	5.80763	64.53714	81.27092	divoced	Becky Nelson	1.39896	5.90043	no	7.35758	24.91020	1.00000	012-13-0618	6.56715
9058	5.63618	7.57613	6.79237	47.81335	6.35506	71.03911	81.66353	nop	Larry Chambers	1.90663	6.63965	yes	7.24867	27.79088	1.00000	002-90-1797	6.46973
9059	6.93537	5.90370	8.02341	56.75356	3.57646	71.92428	74.35005	married	Jose Hernandez	0.96345	8.02316	yes	5.43232	38.47756	1.00000	724-17-2709	6.92767
9060	8.22620	4.63623	5.49933	31.49995	7.73507	61.76433	37.76573	married	Sheila Brown	1.88339	7.05294	no	7.67239	37.50055	0.00000	170-67-1261	7.56183
9061	7.83086	7.12058	4.31993	27.75394	8.01677	61.91969	37.78719	separated	Scott Stewart	0.41809	7.71139	Y	6.14290	53.49748	0.00000	751-30-0006	8.12722
9062	6.10071	8.08530	9.66853	116.05090	7.01185	54.82089	83.80588	married	Eugene Moses	6.72735	10.87589	Y	9.33872	29.75723	1.00000	753-19-3075	8.40858
9063	6.86905	5.20046	5.18880	21.82624	6.62025	58.32411	79.28153	widowed	Haley Hill	2.90574	8.61100	Y	8.16295	52.65746	0.00000	477-44-4040	4.68058
9064	7.28724	7.74023	6.95920	78.98549	5.02822	69.92447	68.91457	married	Brad Andrews	1.61278	5.83648	no	6.80566	41.91528	1.00000	563-21-3053	7.42488
9065	5.84135	7.42148	7.80154	95.32859	5.40741	71.87970	91.87605	divoced	Megan Howe	4.66700	9.58777	Y	8.88507	34.81117	1.00000	423-24-4784	5.79362
9066	4.95589	7.50129	5.78257	107.09049	6.71306	77.14478	63.81884	divoced	Christina Levine	0.97447	6.24046	Y	6.64737	43.52737	1.00000	168-16-1149	5.95474
9067	4.00470	7.75620	4.09342	80.42761	6.10085	81.76941	18.72766	nop	Tracey Farley	0.62193	5.91614	no	4.75196	31.28890	0.00000	035-71-7648	7.02671
9068	7.50099	6.38654	3.34836	60.33732	6.26762	67.95295	62.37487	widowed	Michael Martin	1.12628	5.14854	no	6.56017	52.43641	1.00000	754-33-8615	7.03296
9069	6.39441	8.24799	9.14955	55.52930	7.62957	64.73082	96.25654	widowed	Jeffrey Ford	2.98173	9.05698	N	8.35767	39.17811	1.00000	426-07-1315	6.24255
9070	7.38567	5.03602	4.50345	56.25434	7.38694	80.01515	61.02488	divoced	Mary Roth	2.61579	8.56713	no	8.16940	63.50149	0.00000	532-42-4213	5.56940
9071	7.35400	7.92477	5.89661	48.51435	6.46819	71.34116	71.43719	widowed	Madison Valentine	2.48868	6.11424	no	8.11807	62.57017	1.00000	422-07-5996	6.45278
9072	7.62952	8.76766	6.11007	118.19055	5.02245	83.00719	59.55416	single	Rebecca Richardson	0.82904	5.55517	no	5.07669	44.69745	1.00000	845-21-9204	5.54063
9073	6.99707	7.85627	3.58481	70.06606	7.62047	68.07874	74.61262	married	Roy Griffin	1.70461	6.32938	Y	7.44115	53.07930	1.00000	058-42-8426	5.52420
9074	5.72190	6.25175	5.40179	80.98460	6.69165	54.03397	78.01330	married	Kathleen Proctor	1.19064	4.73600	no	4.99306	46.73808	1.00000	515-09-8839	8.61655
9075	5.57327	9.15903	8.47691	44.25272	6.24424	61.59179	76.87686	divoced	Tara Trujillo	9.13759	8.61811	no	9.62818	41.94187	1.00000	859-84-5110	8.60095
9076	7.90193	7.86554	7.41941	93.38085	6.85639	62.47065	49.52191	separated	Laura Crawford	0.49955	5.44450	no	4.76885	55.46782	1.00000	638-44-2588	5.72894
9077	4.81275	6.37733	5.95813	88.70256	6.20313	56.90791	53.22562	single	Regina Phillips	1.80579	8.04072	yes	7.69143	31.01162	1.00000	278-27-0893	6.88723
9078	4.71834	3.99531	5.96378	123.52717	6.56474	57.52771	44.78058	separated	Wesley Bender	3.90558	8.81745	no	8.80570	43.36258	0.00000	234-51-8129	6.94001
9079	6.41636	6.47063	5.40628	92.86113	6.28831	77.60902	89.28138	divoced	Paul Hampton	1.15599	7.98549	no	6.05301	53.19228	0.00000	795-05-0432	5.91141
9080	5.80109	5.84873	5.77278	46.97874	7.02366	62.73325	86.93831	single	Lori Potter	1.26672	7.60976	Y	5.79577	51.77846	0.00000	143-61-8811	7.27100
9081	6.13474	6.75384	5.03738	36.16118	5.41884	63.77292	91.70330	single	Peter Gonzalez	1.18774	6.54955	no	6.50100	42.39452	0.00000	379-30-5085	8.33023
9082	4.58969	5.38904	5.08123	20.34675	5.79242	61.43331	43.73605	divoced	Angela Anderson	0.97695	6.08579	no	6.62906	67.66290	0.00000	400-23-4854	5.64177
9083	5.56951	7.28665	5.19770	72.86020	6.38649	61.42147	72.23617	married	Ruth Page	0.48287	4.94714	no	4.88132	36.52701	1.00000	844-88-4729	6.28702
